		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
011001111  246  246  247  241  234  219  236  237  3.709735 0.882317 SUCCESS  69
011010111  215  258  251  234  242  250  222  279 12.436217 0.132776 SUCCESS  70
011011111  260  258  223  237  254  212  258  262 10.943850 0.204901 SUCCESS  71
011101111  246  261  256  248  248  233  247  238  2.664336 0.953627 SUCCESS  72
011111111  253  230  255  248  237  253  260  260  4.427850 0.816607 SUCCESS  73
100000000  240  249  261  238  246  245  256  263  3.663131 0.886167 SUCCESS  74
100010000  239  274  253  260  254  254  263  238  7.788590 0.454389 SUCCESS  75
100100000  266  217  248  243  250  237  218  249  8.567078 0.380121 SUCCESS  76
100101000  232  262  229  259  227  238  249  240  5.457361 0.707759 SUCCESS  77
100110000  236  244  231  239  269  224  242  245  5.480663 0.705181 SUCCESS  78
100111000  271  237  257  251  219  251  248  211 11.764705 0.162015 SUCCESS  79
101000000  246  238  253  247  210  248  231  274 10.050972 0.261467 SUCCESS  80
101000100  222  260  240  232  237  256  242  235  5.020984 0.755331 SUCCESS  81
101001000  254  253  224  241  246  261  212  234  8.532125 0.383287 SUCCESS  82
101001100  233  240  221  239  234  234  243  266  5.874674 0.661268 SUCCESS  83
101010000  233  233  271  244  238  229  229  274  9.987422 0.265910 SUCCESS  84
101010100  252  246  247  229  254  247  267  214  7.791767 0.454071 SUCCESS  85
101011000  232  268  249  248  233  238  272  245  7.180627 0.517276 SUCCESS  86
101011100  246  266  252  255  234  242  211  243  7.913571 0.441958 SUCCESS  87
101100000  233  265  245  256  251  245  267  241  5.433001 0.710451 SUCCESS  88
101100100  254  238  276  232  256  251  255  233  7.322556 0.502265 SUCCESS  89
101101000  254  220  248  258  247  226  258  261  7.207106 0.514461 SUCCESS  90
101101100  224  267  213  240  231  222  224  252 12.891659 0.115632 SUCCESS  91
101110000  272  248  265  237  242  225  239  255  7.597939 0.473696 SUCCESS  92
101110100  227  235  237  244  257  257  232  276  8.142352 0.419690 SUCCESS  93
101111000  225  265  234  264  253  240  248  271  9.033112 0.339510 SUCCESS  94
101111100  251  273  234  251  257  219  270  235 10.933258 0.205510 SUCCESS  95
110000000  228  234  236  250  248  224  241  245  3.785995 0.875897 SUCCESS  96
110000010  243  245  253  236  235  233  234  224  3.649362 0.887294 SUCCESS  97
110000100  274  253  249  247  223  232  242  258  7.598998 0.473587 SUCCESS  98
110001000  229  246  247  262  259  255  253  245  4.148230 0.843508 SUCCESS  99
110001010  231  275  223  265  242  248  254  231  9.731103 0.284408 SUCCESS 100
110010000  262  255  262  232  267  256  216  238 10.155829 0.254259 SUCCESS 101
110010010  231  267  275  229  267  246  230  263 12.541075 0.128646 SUCCESS 102
110010100  263  258  232  246  240  240  240  236  3.458712 0.902370 SUCCESS 103
110011000  255  233  228  237  262  240  249  236  4.148230 0.843508 SUCCESS 104
110011010  270  234  257  241  256  241  240  268  7.140379 0.521565 SUCCESS 105
110100000  225  218  257  262  239  258  243  245  7.432709 0.490745 SUCCESS 106
110100010  258  257  224  239  243  253  238  266  5.870437 0.661742 SUCCESS 107
110100100  210  230  264  231  250  264  222  240 12.148124 0.144716 SUCCESS 108
110101000  208  251  242  246  232  229  253  273 11.221352 0.189470 SUCCESS 109
110101010  264  234  260  244  248  250  263  216  8.246150 0.409802 SUCCESS 110
110101100  211  260  268  229  255  236  254  237 10.509591 0.231063 SUCCESS 111
110110000  239  280  254  264  239  221  260  268 13.510213 0.095459 SUCCESS 112
110110010  242  250  233  252  198  243  256  236 10.848525 0.210431 SUCCESS 113
110110100  253  212  243  249  245  239  250  238  5.231759 0.732543 SUCCESS 114
110111000  258  222  250  232  257  244  239  245  4.475513 0.811878 SUCCESS 115
110111010  257  242  253  244  242  243  244  257  1.782050 0.986980 SUCCESS 116
110111100  245  240  251  239  258  252  234  251  2.099800 0.977798 SUCCESS 117
111000000  246  236  242  231  254  229  232  234  3.483073 0.900499 SUCCESS 118
111000010  262  233  223  249  221  243  247  256  6.772848 0.561327 SUCCESS 119
111000100  220  228  238  262  264  237  249  226  8.461161 0.389766 SUCCESS 120
111000110  238  255  243  272  257  249  245  244  4.763607 0.782518 SUCCESS 121
111001000  258  224  252  225  252  251  227  224  7.765288 0.456727 SUCCESS 122
111001010  269  251  235  264  257  251  255  235  6.604440 0.579848 SUCCESS 123
111001100  254  234  226  212  256  250  227  240  8.669817 0.370911 SUCCESS 124
111010000  240  241  241  239  244  246  226  265  3.519085 0.897703 SUCCESS 125
111010010  237  250  242  233  229  224  235  250  4.088917 0.849013 SUCCESS 126
111010100  244  236  255  230  226  255  259  264  6.129933 0.632680 SUCCESS 127
111010110  240  259  240  249  237  240  240  241  1.582926 0.991244 SUCCESS 128
111011000  248  250  267  276  210  241  256  256 12.901192 0.115295 SUCCESS 129
111011010  241  248  251  275  248  246  231  240  5.224345 0.733351 SUCCESS 130
111011100  252  263  227  225  243  239  218  247  7.607472 0.472721 SUCCESS 131
111100000  240  235  246  228  265  259  227  226  6.959261 0.541034 SUCCESS 132
111100010  229  241  223  279  252  257  243  239  9.135851 0.330966 SUCCESS 133
111100100  239  243  264  217  259  237  234  217  9.611417 0.293365 SUCCESS 134
111100110  236  226  227  222  231  232  234  246  6.789794 0.559473 SUCCESS 135
111101000  239  254  234  238  228  276  244  257  7.226171 0.512439 SUCCESS 136
111101010  259  227  239  234  226  252  290  247 13.331214 0.100950 SUCCESS 137
111101100  269  239  261  276  224  253  247  222 12.402324 0.134136 SUCCESS 138
111101110  249  255  232  233  228  199  237  259 12.630045 0.125228 SUCCESS 139
111110000  250  239  261  247  232  246  254  252  2.812620 0.945561 SUCCESS 140
111110010  232  243  267  252  263  234  273  223 10.474639 0.233279 SUCCESS 141
111110100  252  233  232  229  237  264  256  256  5.462657 0.707174 SUCCESS 142
111110110  252  232  256  276  270  254  239  241  9.189868 0.326533 SUCCESS 143
111111000  236  240  269  255  229  259  244  253  5.714739 0.679150 SUCCESS 144
111111010  244  220  235  238  253  244  267  248  5.591876 0.692841 SUCCESS 145
111111100  229  239  278  258  233  256  258  232  9.318028 0.316182 SUCCESS 146
111111110  253  230  255  248  237  253  260  260  4.427850 0.816607 SUCCESS 147

