		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111011  248  244  214  250  230  269  272  241 10.854880 0.210058 SUCCESS  27
000111101  231  241  230  241  233  245  232  243  2.813679 0.945500 SUCCESS  28
000111111  227  241  251  254  260  239  261  230  5.127960 0.743816 SUCCESS  29
001000011  238  236  245  264  264  275  247  254  8.275807 0.407003 SUCCESS  30
001000101  247  236  237  258  242  271  223  264  7.988772 0.434568 SUCCESS  31
001000111  246  241  267  262  225  247  234  249  5.746514 0.675602 SUCCESS  32
001001011  232  264  255  236  244  235  232  265  5.899034 0.658541 SUCCESS  33
001001101  241  240  235  230  257  247  244  229  3.018098 0.933217 SUCCESS  34
001001111  253  250  244  237  258  255  229  235  3.333730 0.911704 SUCCESS  35
001010011  228  247  211  229  241  230  255  232  8.765142 0.362494 SUCCESS  36
001010101  254  239  244  242  238  231  238  248  1.654949 0.989827 SUCCESS  37
001010111  241  225  245  270  259  251  243  257  6.276098 0.616335 SUCCESS  38
001011011  241  233  220  213  240  241  242  241  7.309846 0.503601 SUCCESS  39
001011101  222  240  260  261  251  257  210  265 12.102579 0.146685 SUCCESS  40
001011111  266  232  233  237  268  244  233  210 11.262659 0.187256 SUCCESS  41
001100101  270  235  233  203  242  242  217  229 15.003640 0.059075 SUCCESS  42
001100111  241  262  257  217  257  215  255  230 10.856998 0.209934 SUCCESS  43
001101011  278  266  253  280  241  242  228  244 13.837496 0.086101 SUCCESS  44
001101101  261  251  216  219  232  243  225  267 11.827196 0.159082 SUCCESS  45
001101111  273  238  252  242  251  230  255  266  7.547099 0.478911 SUCCESS  46
001110101  222  268  245  253  217  244  245  251  8.146588 0.419284 SUCCESS  47
001110111  251  259  251  248  251  236  244  233  2.405899 0.965975 SUCCESS  48
001111011  248  244  232  248  252  233  254  271  5.010393 0.756465 SUCCESS  49
001111101  239  226  264  242  213  234  234  238  8.327706 0.402131 SUCCESS  50
001111111  231  234  264  242  255  247  243  245  3.401517 0.906697 SUCCESS  51
010000011  255  271  235  251  227  252  241  224  7.376573 0.496601 SUCCESS  52
010000111  243  248  240  268  248  277  245  247  7.236763 0.511317 SUCCESS  53
010001011  229  236  249  233  240  239  222  223  6.021898 0.644779 SUCCESS  54
010001111  228  226  267  240  225  252  232  263  8.727012 0.365846 SUCCESS  55
010010011  233  273  236  238  256  252  263  237  7.080006 0.528026 SUCCESS  56
010010111  255  235  247  244  247  249  244  247  1.059697 0.997842 SUCCESS  57
010011011  261  251  239  236  238  258  244  248  2.835921 0.944228 SUCCESS  58
010011111  244  224  252  263  249  266  219  243  8.295931 0.405110 SUCCESS  59
010100011  246  230  264  260  231  210  258  247 10.115581 0.257007 SUCCESS  60
010100111  222  231  223  242  243  217  253  247  8.204842 0.413721 SUCCESS  61
010101011  265  237  229  229  260  238  249  237  5.542095 0.698372 SUCCESS  62
010101111  256  237  226  264  252  240  235  248  4.629092 0.796383 SUCCESS  63
010110011  250  241  270  232  224  239  223  231  8.094689 0.424276 SUCCESS  64
010110111  247  243  224  211  249  236  226  225  9.726866 0.284722 SUCCESS  65
010111011  234  244  224  270  250  243  235  276  9.795712 0.279658 SUCCESS  66
010111111  277  241  236  250  267  258  226  241  9.511855 0.300971 SUCCESS  67
011000111  259  232  252  256  238  228  265  238  5.686142 0.682341 SUCCESS  68
011001111  241  240  269  223  255  209  270  218 16.081872 0.041223 SUCCESS  69
011010111  265  252  242  252  248  230  231  245  4.032781 0.854154 SUCCESS  70
011011111  274  226  234  238  231  237  243  246  6.731540 0.565855 SUCCESS  71
011101111  246  256  238  268  243  233  243  251  3.921568 0.864130 SUCCESS  72
011111111  221  264  223  239  238  254  259  239  7.561928 0.477387 SUCCESS  73
100000000  233  244  213  226  246  253  254  238  6.941255 0.542984 SUCCESS  74
100010000  235  229  244  256  249  235  275  229  7.380810 0.496158 SUCCESS  75
100100000  278  266  234  252  225  225  216  234 14.470878 0.070288 SUCCESS  76
100101000  263  226  252  269  251  241  238  226  7.577815 0.475757 SUCCESS  77
100110000  222  243  246  250  245  222  269  249  7.039758 0.532349 SUCCESS  78
100111000  241  206  260  239  250  253  257  242  8.579788 0.378974 SUCCESS  79
101000000  233  240  228  235  257  269  236  231  6.384133 0.604286 SUCCESS  80
101000100  252  259  213  247  259  251  251  253  7.011160 0.535429 SUCCESS  81
101001000  259  241  238  286  222  243  234  241 11.121790 0.194893 SUCCESS  82
101001100  255  256  254  228  257  246  262  234  5.118428 0.744847 SUCCESS  83
101010000  229  252  232  250  253  248  252  259  3.598522 0.891410 SUCCESS  84
101010100  247  225  262  262  223  239  232  249  7.017515 0.534744 SUCCESS  85
101011000  251  238  224  256  250  239  258  246  3.760575 0.878053 SUCCESS  86
101011100  231  245  256  256  248  250  236  227  3.659954 0.886427 SUCCESS  87
101100000  240  252  218  273  260  232  257  258  9.967297 0.267329 SUCCESS  88
101100100  251  241  244  242  238  263  254  250  2.488514 0.962264 SUCCESS  89
101101000  236  280  251  214  240  263  250  263 13.014523 0.111351 SUCCESS  90
101101100  243  227  250  221  217  237  266  220 11.485085 0.175699 SUCCESS  91
101110000  229  259  251  253  268  233  226  244  6.771789 0.561443 SUCCESS  92
101110100  249  271  240  235  247  244  220  247  6.121460 0.633629 SUCCESS  93
101111000  268  233  253  245  236  235  241  262  5.303782 0.724669 SUCCESS  94
101111100  255  237  257  252  235  223  253  227  5.500787 0.702953 SUCCESS  95
110000000  248  240  236  245  244  255  274  249  4.801737 0.778541 SUCCESS  96
110000010  244  277  232  280  280  243  256  230 17.555175 0.024820 SUCCESS  97
110000100  226  233  249  216  259  251  242  229  7.494141 0.484373 SUCCESS  98
110001000  241  229  289  259  226  257  262  250 14.073691 0.079865 SUCCESS  99
110001010  226  254  233  231  245  225  240  240  4.756192 0.783288 SUCCESS 100
110010000  232  259  233  226  249  244  211  236  8.505646 0.385697 SUCCESS 101
110010010  247  257  254  232  224  235  254  250  4.401371 0.819218 SUCCESS 102
110010100  271  257  244  265  260  266  231  240  9.505500 0.301461 SUCCESS 103
110011000  217  234  251  248  232  230  223  266  9.201519 0.325582 SUCCESS 104
110011010  251  261  273  255  246  260  243  255  7.029166 0.533489 SUCCESS 105
110100000  248  283  242  219  251  260  231  231 11.887568 0.156291 SUCCESS 106
110100010  220  253  235  271  246  240  239  221  8.676172 0.370346 SUCCESS 107
110100100  230  262  240  288  231  236  238  251 11.795421 0.160568 SUCCESS 108
110101000  235  211  243  236  241  234  259  239  6.810978 0.557157 SUCCESS 109
110101010  258  223  247  249  245  246  243  238  3.024453 0.932814 SUCCESS 110
110101100  240  257  233  285  236  228  232  251 10.581615 0.226550 SUCCESS 111
110110000  236  244  199  246  259  227  255  268 14.017555 0.081309 SUCCESS 112
110110010  286  212  240  247  228  240  270  220 18.384503 0.018521 SUCCESS 113
110110100  252  263  210  239  246  265  247  266 10.740490 0.216841 SUCCESS 114
110111000  220  252  251  245  256  223  224  243  7.141438 0.521452 SUCCESS 115
110111010  257  288  215  236  264  242  231  254 15.567117 0.049012 SUCCESS 116
110111100  271  236  280  230  251  244  255  240 10.411089 0.237350 SUCCESS 117
111000000  255  240  233  248  234  235  243  229  2.922773 0.939110 SUCCESS 118
111000010  224  222  249  222  254  223  271  244 11.328328 0.183781 SUCCESS 119
111000100  258  214  282  255  235  252  263  249 13.464669 0.096831 SUCCESS 120
111000110  254  226  233  247  245  222  244  248  4.505170 0.808916 SUCCESS 121
111001000  237  224  232  238  247  234  224  228  5.999655 0.647271 SUCCESS 122
111001010  235  265  270  251  237  255  236  235  6.584316 0.582071 SUCCESS 123
111001100  228  221  260  242  250  232  234  248  5.721094 0.678441 SUCCESS 124
111010000  232  292  237  232  248  256  234  231 12.996517 0.111970 SUCCESS 125
111010010  241  270  227  296  237  256  233  252 17.120916 0.028874 SUCCESS 126
111010100  236  244  227  220  242  237  250  247  4.403490 0.819009 SUCCESS 127
111010110  215  244  224  272  234  225  256  243 11.188518 0.191245 SUCCESS 128
111011000  234  233  219  239  229  241  255  243  5.261415 0.729305 SUCCESS 129
111011010  241  265  224  260  233  277  229  256 11.341038 0.183114 SUCCESS 130
111011100  243  223  241  259  227  238  236  256  5.153380 0.741064 SUCCESS 131
111100000  249  247  230  233  240  262  240  245  3.006447 0.933952 SUCCESS 132
111100010  262  247  275  284  217  248  256  238 16.100937 0.040958 SUCCESS 133
111100100  246  227  263  222  234  248  228  240  6.512292 0.590044 SUCCESS 134
111100110  242  257  253  234  250  240  234  224  3.858018 0.869701 SUCCESS 135
111101000  248  263  253  240  248  239  242  223  4.063497 0.851350 SUCCESS 136
111101010  239  212  236  237  223  214  253  262 12.401265 0.134178 SUCCESS 137
111101100  259  248  247  236  247  229  259  247  3.292423 0.914689 SUCCESS 138
111101110  247  235  227  262  239  243  231  254  4.243555 0.834508 SUCCESS 139
111110000  244  226  242  259  259  243  253  244  3.625001 0.889275 SUCCESS 140
111110010  241  222  272  246  262  250  234  240  7.428473 0.491186 SUCCESS 141
111110100  235  242  245  270  234  238  223  224  7.411526 0.492951 SUCCESS 142
111110110  255  215  250  244  253  228  239  228  6.889356 0.548616 SUCCESS 143
111111000  249  235  274  255  270  249  242  237  7.907216 0.442586 SUCCESS 144
111111010  237  243  225  263  250  250  236  225  5.401226 0.713957 SUCCESS 145
111111100  257  254  256  237  243  243  224  248  3.718208 0.881611 SUCCESS 146
111111110  221  264  223  239  238  254  259  239  7.561928 0.477387 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  237  252  253  215  228  249  290  229 15.492975 0.050240 SUCCESS   0
000000011  235  252  252  250  233  268  260  235  5.384279 0.715824 SUCCESS   1
000000101  262  236  250  229  235  270  249  258  6.854404 0.552420 SUCCESS   2
000000111  219  224  246  251  252  244  229  266  7.864850 0.446782 SUCCESS   3
000001001  250  227  240  222  244  228  286  232 12.688299 0.123034 SUCCESS   4
000001011  250  260  263  229  240  255  251  232  5.088771 0.748047 SUCCESS   5
000001101  255  248  227  254  214  274  257  264 12.222265 0.141559 SUCCESS   6
000001111  254  255  227  235  254  255  239  257  4.237200 0.835113 SUCCESS   7
000010001  257  224  252  255  275  233  234  250  8.325588 0.402329 SUCCESS   8
000010011  237  233  265  240  237  248  260  227  5.246587 0.730925 SUCCESS   9
000010101  256  221  232  239  246  259  232  267  7.389283 0.495272 SUCCESS  10
000010111  273  246  263  250  241  253  227  261  8.026902 0.430847 SUCCESS  11
000011001  246  237  214  252  253  257  254  247  5.821715 0.667195 SUCCESS  12
000011011  212  240  225  231  234  236  268  251 10.053090 0.261319 SUCCESS  13
000011101  230  268  262  268  218  246  230  243 10.786034 0.214120 SUCCESS  14
000011111  258  240  216  242  244  254  251  241  4.912949 0.766838 SUCCESS  15
000100011  256  256  248  248  287  231  255  273 13.873508 0.085123 SUCCESS  16
000100101  249  263  246  252  258  234  248  268  5.616237 0.690131 SUCCESS  17
000100111  242  217  244  260  234  239  243  240  4.827157 0.775880 SUCCESS  18
000101001  236  240  285  228  260  238  212  251 14.331068 0.073534 SUCCESS  19
000101011  263  229  234  251  230  240  226  254  5.835484 0.665654 SUCCESS  20
000101101  231  241  269  240  227  242  244  217  7.843666 0.448889 SUCCESS  21
000101111  258  232  245  264  227  221  244  238  6.782380 0.560284 SUCCESS  22
000110011  269  230  212  266  250  263  256  258 12.935085 0.114103 SUCCESS  23
000110101  248  252  255  215  269  269  242  255 10.184427 0.252320 SUCCESS  24
000110111  237  218  224  221  262  216  239  256 12.501886 0.130176 SUCCESS  25
000111001  261  267  249  269  233  230  258  267 10.547721 0.228665 SUCCESS  26
000111011  225  277  259  235  226  263  264  259 12.930849 0.114251 SUCCESS  27
000111101  243  251  249  240  241  231  247  246  1.199507 0.996647 SUCCESS  28
000111111  257  235  219  233  247  250  238  248  4.657690 0.793457 SUCCESS  29
001000011  241  223  232  236  237  231  260  260  5.914922 0.656761 SUCCESS  30
001000101  225  222  268  251  239  207  218  257 15.783187 0.045591 SUCCESS  31
001000111  274  272  250  260  237  238  260  270 12.565436 0.127702 SUCCESS  32
001001011  271  247  248  258  237  237  250  242  4.569779 0.802412 SUCCESS  33
001001101  235  242  251  231  249  228  277  211 11.731871 0.163574 SUCCESS  34
001001111  242  236  236  250  242  230  237  240  1.876316 0.984572 SUCCESS  35
001010011  253  252  271  234  238  242  202  246 11.801776 0.160270 SUCCESS  36
001010101  240  254  237  269  268  250  226  235  7.627596 0.470666 SUCCESS  37
001010111  249  232  229  236  226  239  227  221  6.983622 0.538401 SUCCESS  38
001011011  257  241  258  250  233  242  267  225  6.015543 0.645491 SUCCESS  39
001011101  263  245  276  250  266  261  239  288 17.464086 0.025623 SUCCESS  40
001011111  239  240  221  265  235  231  246  236  5.672372 0.683877 SUCCESS  41
001100101  228  256  251  256  239  225  246  259  5.109954 0.745762 SUCCESS  42
001100111  238  210  232  248  253  254  244  230  7.371277 0.497155 SUCCESS  43
001101011  247  247  249  222  237  246  247  257  3.211926 0.920363 SUCCESS  44
001101101  221  237  227  238  250  265  245  259  6.815214 0.556695 SUCCESS  45
001101111  244  236  231  233  237  223  254  246  4.067733 0.850961 SUCCESS  46
001110101  229  244  239  243  217  209  218  238 12.480702 0.131010 SUCCESS  47
001110111  242  272  271  231  229  263  270  254 12.829168 0.117864 SUCCESS  48
001111011  237  242  233  261  237  240  226  253  3.977704 0.859129 SUCCESS  49
001111101  270  261  282  279  233  232  237  230 17.481033 0.025472 SUCCESS  50
001111111  241  227  217  221  222  248  213  237 13.123617 0.107667 SUCCESS  51
010000011  253  244  207  240  240  234  259  245  7.692205 0.464099 SUCCESS  52
010000111  246  253  232  259  238  221  247  233  4.892825 0.768967 SUCCESS  53
010001011  240  217  267  247  234  239  222  238  8.219671 0.412312 SUCCESS  54
010001111  251  240  257  228  244  257  237  234  3.427996 0.904705 SUCCESS  55
010010011  239  218  230  243  242  240  260  225  6.562073 0.584531 SUCCESS  56
010010111  269  247  245  250  250  233  247  251  3.711853 0.882141 SUCCESS  57
010011011  220  243  242  235  250  228  251  225  5.840780 0.665061 SUCCESS  58
010011111  231  228  242  258  226  244  229  253  5.360977 0.718389 SUCCESS  59
010100011  246  247  240  252  237  235  268  262  4.721240 0.786912 SUCCESS  60
010100111  261  247  261  239  252  222  225  236  6.725185 0.566552 SUCCESS  61
010101011  248  269  245  263  272  221  247  235 10.143119 0.255124 SUCCESS  62
010101111  252  269  243  257  237  235  235  239  4.623796 0.796924 SUCCESS  63
010110011  242  243  245  238  246  224  225  226  4.858932 0.772542 SUCCESS  64
010110111  251  240  260  257  251  233  245  218  5.661781 0.685058 SUCCESS  65
010111011  240  272  274  243  268  242  226  285 18.055102 0.020817 SUCCESS  66
010111111  248  262  232  261  222  251  247  233  6.080152 0.638254 SUCCESS  67
011000111  259  245  265  229  247  227  238  253  5.526207 0.700135 SUCCESS  68
011001111  238  252  233  240  252  258  217  258  6.029312 0.643948 SUCCESS  69
011010111  245  245  269  236  240  234  236  253  4.027485 0.854635 SUCCESS  70
011011111  250  223  256  254  233  231  251  238  4.660867 0.793131 SUCCESS  71
011101111  222  268  247  230  228  261  240  259  8.686764 0.369405 SUCCESS  72
011111111  213  240  235  234  251  236  224  221  9.425004 0.307720 SUCCESS  73
100000000  237  252  253  215  228  249  290  229 15.492975 0.050240 SUCCESS  74
100010000  236  232  252  248  242  251  249  267  3.765871 0.877605 SUCCESS  75
100100000  212  239  235  250  235  238  238  242  5.672372 0.683877 SUCCESS  76
100101000  226  260  245  255  229  237  263  244  5.657544 0.685530 SUCCESS  77
100110000  253  251  265  256  270  265  255  234  8.595675 0.377543 SUCCESS  78
100111000  224  236  250  229  230  230  254  254  5.627887 0.688834 SUCCESS  79
101000000  248  243  229  248  220  265  248  247  5.512438 0.701662 SUCCESS  80
101000100  234  244  252  251  237  226  251  264  4.378070 0.821504 SUCCESS  81
101001000  236  231  259  267  259  229  238  239  6.340707 0.609125 SUCCESS  82
101001100  241  251  279  223  255  260  212  251 13.426539 0.097992 SUCCESS  83
101010000  222  254  203  244  246  247  252  230 10.810395 0.212676 SUCCESS  84
101010100  245  244  235  241  265  250  229  227  4.601554 0.799189 SUCCESS  85
101011000  270  227  259  250  262  261  254  265  9.982126 0.266283 SUCCESS  86
101011100  238  263  246  218  226  238  237  220  8.806450 0.358886 SUCCESS  87
101100000  264  220  273  244  256  287  236  272 19.629025 0.011834 SUCCESS  88
101100100  229  244  242  228  246  249  227  249  3.548741 0.895374 SUCCESS  89
101101000  214  253  241  231  233  211  238  238 10.440745 0.235443 SUCCESS  90
101101100  233  243  249  262  237  277  228  242  7.898743 0.443423 SUCCESS  91
101110000  258  243  275  235  233  249  236  242  6.136288 0.631969 SUCCESS  92
101110100  262  226  229  230  250  251  240  258  5.794177 0.670275 SUCCESS  93
101111000  273  237  248  228  245  222  237  238  7.363863 0.497931 SUCCESS  94
101111100  255  245  261  247  231  235  227  232  4.693702 0.789756 SUCCESS  95
110000000  249  239  259  228  257  274  272  246 10.041439 0.262129 SUCCESS  96
110000010  252  245  239  234  256  239  268  248  3.998888 0.857224 SUCCESS  97
110000100  235  245  247  242  232  242  227  236  2.574307 0.958176 SUCCESS  98
110001000  241  238  221  268  251  247  241  260  6.225258 0.622016 SUCCESS  99
110001010  251  263  245  237  228  281  239  239  9.012987 0.341202 SUCCESS 100
110010000  239  238  243  248  253  244  233  246  1.212217 0.996520 SUCCESS 101
110010010  234  255  232  208  212  257  277  221 19.006234 0.014826 SUCCESS 102
110010100  253  242  260  251  218  229  247  232  6.139465 0.631613 SUCCESS 103
110011000  243  242  229  260  276  264  269  247 10.696005 0.219526 SUCCESS 104
110011010  272  266  238  252  249  229  237  248  7.089539 0.527004 SUCCESS 105
110100000  275  236  232  246  260  250  253  234  6.938078 0.543328 SUCCESS 106
110100010  246  241  259  245  246  225  216  241  5.954111 0.652372 SUCCESS 107
110100100  232  210  240  276  271  229  236  265 16.088227 0.041135 SUCCESS 108
110101000  235  240  233  262  251  244  250  265  4.495637 0.809869 SUCCESS 109
110101010  253  259  243  235  269  221  250  227  7.905098 0.442795 SUCCESS 110
110101100  252  246  257  229  262  236  253  237  4.131284 0.845089 SUCCESS 111
110110000  219  234  254  230  235  278  228  267 12.900133 0.115332 SUCCESS 112
110110010  234  250  241  251  254  243  228  242  2.361414 0.967880 SUCCESS 113
110110100  230  236  248  228  217  234  237  257  6.759079 0.562835 SUCCESS 114
110111000  258  244  263  266  261  242  247  259  6.550422 0.585820 SUCCESS 115
110111010  249  234  230  236  286  224  239  236 11.195932 0.190843 SUCCESS 116
110111100  255  255  236  257  240  244  231  249  2.886762 0.941261 SUCCESS 117
111000000  233  222  253  230  249  241  287  269 14.328950 0.073584 SUCCESS 118
111000010  255  251  268  234  233  228  231  240  5.978472 0.649643 SUCCESS 119
111000100  242  232  232  259  253  217  213  256 10.354953 0.240991 SUCCESS 120
111000110  260  233  235  253  250  223  246  235  4.683110 0.790846 SUCCESS 121
111001000  246  275  259  250  245  258  219  255  9.131614 0.331315 SUCCESS 122
111001010  272  241  245  239  228  229  247  210 10.487349 0.232471 SUCCESS 123
111001100  225  250  262  258  260  258  272  240  9.112549 0.332891 SUCCESS 124
111010000  290  236  221  249  251  234  254  259 13.547284 0.094356 SUCCESS 125
111010010  233  204  219  275  246  233  233  246 15.137095 0.056534 SUCCESS 126
111010100  246  227  255  246  259  219  235  257  6.440269 0.598040 SUCCESS 127
111010110  234  234  279  255  244  229  229  222 10.535011 0.229463 SUCCESS 128
111011000  241  245  247  223  242  251  223  273  7.612768 0.472180 SUCCESS 129
111011010  242  245  226  236  230  239  218  262  6.895711 0.547925 SUCCESS 130
111011100  267  256  299  253  243  236  265  259 18.974459 0.014997 SUCCESS 131
111100000  254  241  244  216  239  236  275  258  9.051117 0.338002 SUCCESS 132
111100010  239  237  253  253  255  239  231  236  2.615615 0.956121 SUCCESS 133
111100100  236  264  264  234  225  235  224  247  7.714448 0.461849 SUCCESS 134
111100110  230  240  236  246  262  245  232  256  3.789172 0.875626 SUCCESS 135
111101000  266  246  235  240  238  218  252  238  5.939283 0.654033 SUCCESS 136
111101010  256  238  264  247  255  223  269  238  7.637129 0.469694 SUCCESS 137
111101100  244  229  237  240  252  251  213  249  5.924454 0.655694 SUCCESS 138
111101110  256  251  255  257  248  231  245  251  2.997974 0.934485 SUCCESS 139
111110000  243  266  247  234  244  248  248  254  3.042459 0.931665 SUCCESS 140
111110010  248  273  262  231  234  238  217  241  9.431359 0.307223 SUCCESS 141
111110100  266  249  231  259  222  232  242  242  6.530298 0.588049 SUCCESS 142
111110110  253  223  236  248  245  259  208  255  9.538335 0.298934 SUCCESS 143
111111000  234  276  217  251  243  247  253  251  8.630628 0.374407 SUCCESS 144
111111010  250  227  247  253  220  237  256  239  5.147025 0.741753 SUCCESS 145
111111100  233  253  234  222  240  249  210  240  8.544835 0.382134 SUCCESS 146
111111110  213  240  235  234  251  236  224  221  9.425004 0.307720 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  269  231  223  241  239  247  251  253  5.963644 0.651304 SUCCESS   0
000000011  264  241  251  251  247  241  221  220  6.923250 0.544936 SUCCESS   1
000000101  252  236  250  266  235  257  233  262  5.649071 0.686474 SUCCESS   2
000000111  260  227  255  261  239  224  239  222  8.030080 0.430537 SUCCESS   3
000001001  239  258  250  244  262  259  257  238  4.225549 0.836222 SUCCESS   4
000001011  240  254  242  221  248  278  229  262 10.018137 0.263755 SUCCESS   5
000001101  238  241  238  237  229  241  248  240  1.720618 0.988412 SUCCESS   6
000001111  249  243  264  271  232  273  240  234  9.501264 0.301788 SUCCESS   7
000010001  253  241  248  247  211  228  252  243  6.492168 0.592276 SUCCESS   8
000010011  246  235  255  238  260  251  242  236  2.594431 0.957182 SUCCESS   9
000010101  261  273  233  269  241  231  224  240 10.443923 0.235240 SUCCESS  10
000010111  220  235  246  233  247  272  241  285 13.804662 0.087001 SUCCESS  11
000011001  244  243  236  275  251  248  248  239  4.762547 0.782628 SUCCESS  12
000011011  214  239  244  249  229  236  234  235  6.092862 0.636831 SUCCESS  13
000011101  257  247  266  220  241  253  245  234  6.043081 0.642406 SUCCESS  14
000011111  226  253  256  259  251  237  239  242  3.806119 0.874179 SUCCESS  15
000100011  242  245  217  244  204  229  255  257 12.133295 0.145355 SUCCESS  16
000100101  254  248  274  223  253  241  277  243 11.108021 0.195653 SUCCESS  17
000100111  264  228  258  232  243  267  246  260  7.518502 0.481857 SUCCESS  18
000101001  217  230  235  251  250  239  227  218  8.907071 0.350196 SUCCESS  19
000101011  245  284  239  252  243  219  232  243 10.421680 0.236667 SUCCESS  20
000101101  249  250  236  229  274  243  261  221  8.754550 0.363423 SUCCESS  21
000101111  224  240  249  235  252  276  236  279 12.241330 0.140757 SUCCESS  22
000110011  238  249  239  249  249  238  241  271  3.832598 0.871902 SUCCESS  23
000110101  259  241  249  240  229  250  256  264  4.538004 0.805619 SUCCESS  24
000110111  224  227  268  237  235  232  222  239  8.749255 0.363888 SUCCESS  25
000111001  225  229  242  242  256  226  246  239  4.672518 0.791935 SUCCESS  26
000111011  270  241  270  232  232  242  250  268  9.540453 0.298772 SUCCESS  27
000111101  237  234  241  259  238  272  243  225  6.634097 0.576575 SUCCESS  28
000111111  218  228  231  232  260  236  251  242  6.912658 0.546085 SUCCESS  29
001000011  261  249  236  267  265  265  282  237 13.788774 0.087440 SUCCESS  30
001000101  253  244  270  245  252  233  231  241  4.731832 0.785816 SUCCESS  31
001000111  239  240  224  259  229  244  267  260  7.090598 0.526890 SUCCESS  32
001001011  248  226  279  228  252  222  272  239 13.449841 0.097281 SUCCESS  33
001001101  228  277  257  252  230  254  250  194 18.694839 0.016580 SUCCESS  34
001001111  271  230  244  223  232  245  264  240  8.167772 0.417256 SUCCESS  35
001010011  226  237  245  258  247  244  226  227  5.095126 0.747362 SUCCESS  36
001010101  267  258  225  230  239  218  247  255  8.966384 0.345140 SUCCESS  37
001010111  242  259  232  254  224  233  226  233  6.148998 0.630546 SUCCESS  38
001011011  240  275  230  266  240  226  268  224 12.578146 0.127212 SUCCESS  39
001011101  224  241  247  244  252  265  231  260  5.698852 0.680923 SUCCESS  40
001011111  237  228  231  238  223  249  257  266  6.926427 0.544591 SUCCESS  41
001100101  237  228  218  274  237  234  235  250  9.137969 0.330791 SUCCESS  42
001100111  247  237  253  256  255  237  229  251  3.066820 0.930094 SUCCESS  43
001101011  235  275  246  222  205  245  227  257 14.913610 0.060847 SUCCESS  44
001101101  249  225  245  252  239  249  234  244  2.562656 0.958745 SUCCESS  45
001101111  233  221  233  248  229  244  244  226  5.739100 0.676430 SUCCESS  46
001110101  215  250  246  235  255  241  257  241  5.393811 0.714774 SUCCESS  47
001110111  250  256  282  234  270  211  239  251 15.052361 0.058135 SUCCESS  48
001111011  261  236  240  269  230  267  250  229  8.357363 0.399363 SUCCESS  49
001111101  235  232  262  270  228  270  264  257 11.479789 0.175967 SUCCESS  50
001111111  236  230  257  211  267  224  244  237 10.623981 0.223928 SUCCESS  51
010000011  240  250  255  238  223  247  240  240  2.948193 0.937566 SUCCESS  52
010000111  244  227  268  244  258  273  262  235  9.712038 0.285822 SUCCESS  53
010001011  239  259  234  235  256  237  237  261  4.069852 0.850767 SUCCESS  54
010001111  214  233  224  242  231  233  276  254 12.076100 0.147841 SUCCESS  55
010010011  240  271  241  240  233  253  248  206 10.325296 0.242933 SUCCESS  56
010010111  241  222  240  244  267  227  244  252  5.909626 0.657355 SUCCESS  57
010011011  229  241  237  260  230  262  274  200 16.522486 0.035484 SUCCESS  58
010011111  253  249  290  242  237  283  247  263 17.531873 0.025023 SUCCESS  59
010100011  241  242  236  232  252  236  249  271  4.666163 0.792588 SUCCESS  60
010100111  232  262  266  272  262  260  220  249 12.283697 0.138988 SUCCESS  61
010101011  246  249  207  237  243  222  251  245  8.452688 0.390544 SUCCESS  62
010101111  254  263  241  244  226  229  233  230  5.694615 0.681396 SUCCESS  63
010110011  253  259  264  247  282  238  255  266 11.744581 0.162969 SUCCESS  64
010110111  261  251  224  239  235  235  260  249  5.107836 0.745991 SUCCESS  65
010111011  236  250  243  232  258  236  238  210  7.242059 0.510756 SUCCESS  66
010111111  251  236  237  240  229  246  263  244  3.260648 0.916952 SUCCESS  67
011000111  243  220  245  258  264  245  237  277  9.760760 0.282221 SUCCESS  68
011001111  263  242  251  236  256  258  251  274  7.403052 0.493835 SUCCESS  69
011010111  257  252  251  234  232  236  230  225  4.897062 0.768520 SUCCESS  70
011011111  242  271  222  264  234  235  275  228 12.753968 0.120600 SUCCESS  71
011101111  243  256  271  221  265  223  240  212 14.109702 0.078951 SUCCESS  72
011111111  243  236  238  217  274  239  245  217 10.574201 0.227012 SUCCESS  73
